Region,Country code,Country,Year,Income group,"Enrol. tert. per 100,000 inh",Enrol. tert. all programs,GDP per capita,"GDP per capita, PPP",Government expend. on edu as % of GDP (%),Government expend. on tert. edu as % of GDP (%),Government expend. per tert. studet as % of GDP (%),Internet users,Population growth,Population age for tert. edu.,"Population, total"
Sub-Saharan Africa,LBR,Liberia,2011,Low income,,,379.68958030469,734.326273753035,,,,2.5,3.04432478829206,,4070167.0
Sub-Saharan Africa,LBR,Liberia,2012,Low income,1047.28820800781,43883.0,415.036195795687,786.12432159374,2.75756001472473,0.870379984378815,80.9147109985352,2.6,2.70010695359434,377048.0,4181563.0
Sub-Saharan Africa,LBR,Liberia,2013,Low income,,,454.122223619442,847.132029756163,,,,3.2,2.47366901305352,385326.0,4286291.0
Sub-Saharan Africa,LBR,Liberia,2014,Low income,,,458.465173386609,847.688594162515,,,,5.41,2.40753043252977,395185.0,4390737.0
Sub-Saharan Africa,LBR,Liberia,2015,Low income,,,452.038071650923,837.804802087877,,,,5.903867603,2.44960764616366,,4499621.0
Sub-Saharan Africa,LSO,Lesotho,2010,Lower middle income,,,1169.26784178666,2317.82892840665,,,,3.86,1.05140188598318,231786.0,2040551.0
Sub-Saharan Africa,LSO,Lesotho,2011,Lower middle income,,,1350.67765339316,2500.0148712682,,,,7.0,1.15064013164475,,2064166.0
Sub-Saharan Africa,LSO,Lesotho,2012,Lower middle income,1239.81018066406,25507.0,1281.62055793461,2665.51414915479,,,,10.0,1.2403344880668,235674.0,2089928.0
Sub-Saharan Africa,LSO,Lesotho,2013,Lower middle income,1155.65502929688,24073.0,1192.99877202102,2722.74290532759,,,,15.0,1.3040886319438,237212.0,2117361.0
Sub-Saharan Africa,LSO,Lesotho,2014,Lower middle income,1116.30163574219,23545.0,1218.46610553204,2820.1493618508,,,,22.0,1.33349508542395,239225.0,2145785.0
Sub-Saharan Africa,LSO,Lesotho,2015,Lower middle income,,,1152.31958533797,2889.40954665047,,,,25.0,1.33599800320468,,2174645.0
Sub-Saharan Africa,MDG,Madagascar,2010,Low income,353.157745361328,74444.0,412.730934137725,1357.65456267808,,,,1.7,2.79264732396225,2064725.0,21151640.0
Sub-Saharan Africa,MDG,Madagascar,2011,Low income,394.614715576172,85548.0,454.963463976433,1367.54308214294,2.78583002090454,0.374830007553101,94.9875717163085,1.9,2.7618068074155,2135662.0,21743949.0
Sub-Saharan Africa,MDG,Madagascar,2012,Low income,404.755249023438,90235.0,443.906100111531,1396.20388453189,2.72885990142822,0.415280014276505,102.601013183594,2.3,2.73374640380636,2208570.0,22346573.0
Sub-Saharan Africa,MDG,Madagascar,2013,Low income,423.371307373047,97056.0,461.723072174234,1411.91802911201,2.08204007148743,,,3.0,2.71305071282577,2285935.0,22961146.0
Sub-Saharan Africa,MDG,Madagascar,2014,Low income,,113025.0,452.463192574895,1445.28119508177,,,,3.7,2.70109745083855,2366736.0,23589801.0
Sub-Saharan Africa,MDG,Madagascar,2015,Low income,,,402.088307201027,1469.34443346873,,,,4.17397219,2.69457794584709,,24234088.0
Sub-Saharan Africa,MLI,Mali,2010,Low income,535.283630371094,81188.0,708.370763247419,1834.11705927596,3.34321999549866,0.799440026283264,129.563049316406,2.0,3.15701050954501,1343196.0,15075085.0
Sub-Saharan Africa,MLI,Mali,2011,Low income,560.472900390625,87653.0,835.088909759748,1874.70303010183,3.75663995742798,1.06426000595093,150.488754272461,2.2,3.04376040564155,1382028.0,15540989.0
Sub-Saharan Africa,MLI,Mali,2012,Low income,603.748718261719,97278.0,777.347686759476,1838.19057641438,3.48077988624573,0.851670026779175,117.233947753906,2.8,2.95245252434759,1414999.0,16006670.0
Sub-Saharan Africa,MLI,Mali,2013,Low income,,,803.893575679405,1856.26736286854,3.39390993118286,0.756410002708435,,3.5,2.90096024311252,,16477818.0
Sub-Saharan Africa,MLI,Mali,2014,Low income,,,848.227948548031,1964.75247032618,3.73928999900818,0.938589990139008,,7.0,2.90103100869125,1492722.0,16962846.0
Sub-Saharan Africa,MLI,Mali,2015,Low income,,,749.950157148436,2047.6856579788,,,,10.33,2.93397742028047,,17467905.0
Sub-Saharan Africa,MOZ,Mozambique,2010,Low income,426.989227294922,103850.0,419.225814942685,899.198728120615,,,,4.17,2.92128916415123,2288151.0,24221405.0
Sub-Saharan Africa,MOZ,Mozambique,2011,Low income,453.549011230469,113464.0,526.531351664068,954.799116244546,,,,4.3,2.91962973546318,2365231.0,24939005.0
Sub-Saharan Africa,MOZ,Mozambique,2012,Low income,481.014038085938,123779.0,566.051387255338,1012.43718654388,6.07721996307373,0.740090012550354,130.98762512207,6.0,2.91472612719143,2449562.0,25676606.0
Sub-Saharan Africa,MOZ,Mozambique,2013,Low income,483.893646240234,136938.0,605.985608081366,1070.66356816108,6.48322010040283,0.887179970741272,145.113723754883,7.29393733,2.90848280434953,2539501.0,26434372.0
Sub-Saharan Africa,MOZ,Mozambique,2014,Low income,578.4443359375,157431.0,623.287114146296,1137.47952878536,,,,9.236314896,2.90069572870848,2634954.0,27212382.0
Sub-Saharan Africa,MOZ,Mozambique,2015,Low income,,174802.0,528.313975804957,1193.06387975441,,,,16.93353299,2.89141684197945,2735335.0,28010691.0
Sub-Saharan Africa,MRT,Mauritania,2010,Lower middle income,404.744659423828,14536.0,1203.38366252431,3249.87692872441,3.59457993507385,0.677320003509521,167.345596313477,4.0,2.90232435136587,327821.0,3609543.0
Sub-Saharan Africa,MRT,Mauritania,2011,Lower middle income,438.502075195313,16151.0,1393.26173363381,3371.99458202082,3.05710005760193,0.394809991121292,89.2818222045898,4.5,2.95164944013897,335811.0,3717672.0
Sub-Saharan Africa,MRT,Mauritania,2012,Lower middle income,473.330230712891,17878.0,1364.2839258409,3526.34393041303,2.77883005142212,0.366780012845993,71.7702407836914,5.0,2.98295373995472,343745.0,3830239.0
Sub-Saharan Africa,MRT,Mauritania,2013,Lower middle income,496.890533447266,19243.0,1450.57794904371,3689.84489986069,2.93011999130249,0.379299998283386,68.4560623168945,6.2,2.98182849396618,352103.0,3946170.0
Sub-Saharan Africa,MRT,Mauritania,2014,Lower middle income,,,1326.66865421644,3850.57110870437,,,,10.7,2.94025367689978,360858.0,4063920.0
Sub-Saharan Africa,MRT,Mauritania,2015,Lower middle income,511.362579345703,20800.0,1158.25637052423,3842.67655008244,,,,15.19912669,2.87231125722308,369993.0,4182341.0
Sub-Saharan Africa,MUS,Mauritius,2010,Upper middle income,2678.55078125,33427.0,8000.37643182154,15616.0068425246,3.55097007751465,0.342350006103516,12.4407396316528,28.33,0.237886692890185,99214.0,1250400.0
Sub-Saharan Africa,MUS,Mauritius,2011,Upper middle income,2865.39892578125,35906.0,9197.02697152061,16561.7709831855,3.32852005958557,0.271600008010864,9.25467014312744,34.95,0.160140420765724,101905.0,1252404.0
Sub-Saharan Africa,MUS,Mauritius,2012,Upper middle income,3191.91625976563,40165.0,9291.22761861899,17408.1887038304,3.41473007202148,0.273559987545013,8.39031028747559,35.42,0.277321025514609,103893.0,1255882.0
Sub-Saharan Africa,MUS,Mauritius,2013,Upper middle income,3293.947265625,41621.0,9637.00265000958,18243.5127781619,3.61964988708496,0.294869989156723,8.77186012268066,40.11682514,0.220398691741504,104771.0,1258653.0
Sub-Saharan Africa,MUS,Mauritius,2014,Upper middle income,3189.18896484375,40457.0,10153.9382184867,19230.6575193807,4.91772985458374,0.351870000362396,10.8185796737671,44.80327537,0.181061469451535,104610.0,1260934.0
Sub-Saharan Africa,MUS,Mauritius,2015,Upper middle income,,37871.0,9260.44730250635,20126.7124769558,4.88538980484009,,11.1247701644897,50.13931848,0.132433082605329,103282.0,1262605.0
Sub-Saharan Africa,MWI,Malawi,2010,Low income,69.7097015380859,10296.0,458.868174427665,1012.06745790371,3.53973007202148,1.29812002182007,1434.17236328125,2.26,3.02879445593096,1486628.0,15167095.0
Sub-Saharan Africa,MWI,Malawi,2011,Low income,80.1415176391602,12203.0,512.125405055438,1051.18599619662,4.14207983016968,1.42561995983124,1160.45764160156,3.33,2.99114549389507,1529719.0,15627618.0
Sub-Saharan Africa,MWI,Malawi,2012,Low income,,,374.501880192755,1058.91226214534,,,,4.3506,2.96121330873849,1565927.0,16097305.0
Sub-Saharan Africa,MWI,Malawi,2013,Low income,,,332.922303904319,1099.20059098895,5.42242002487183,2.1833701133728,,5.05,2.93731934371,1605882.0,16577147.0
Sub-Saharan Africa,MWI,Malawi,2014,Low income,,,354.725396088931,1148.5882983825,4.84253978729248,1.48206996917725,,5.83,2.92294017355582,1650172.0,17068838.0
Sub-Saharan Africa,MWI,Malawi,2015,Low income,,,362.657544352305,1161.5704765354,5.60798978805541,,,9.298148347,2.91437123952798,,17573607.0
Sub-Saharan Africa,NAM,Namibia,2010,Upper middle income,,,5191.58308141444,8289.69602705332,8.34961032867432,1.92754995822906,,11.6,1.67652370814964,224312.0,2173170.0
Sub-Saharan Africa,NAM,Namibia,2011,Upper middle income,,,5600.97139163233,8721.25552382066,,,,12.0,1.93457943050017,231854.0,2215621.0
Sub-Saharan Africa,NAM,Namibia,2012,Upper middle income,,,5749.4047524812,9132.34291353289,,,,12.9414,2.15712825954833,239406.0,2263934.0
Sub-Saharan Africa,NAM,Namibia,2013,Upper middle income,,,5490.04131223398,9578.38348510814,,,,13.9,2.29620515794039,246289.0,2316520.0
Sub-Saharan Africa,NAM,Namibia,2014,Upper middle income,,,5392.71241894972,10130.9261058617,,,,14.84,2.3242373421871,252053.0,2370992.0
Sub-Saharan Africa,NAM,Namibia,2015,Upper middle income,,,4770.50093856546,10631.1454590476,,,,25.68785182,2.27544048667904,,2425561.0
Sub-Saharan Africa,NER,Niger,2010,Low income,104.934997558594,17096.0,348.151510969273,797.511741535431,3.73640990257263,0.469260007143021,447.189270019531,0.83,3.79496318310688,1162821.0,16425578.0
Sub-Saharan Africa,NER,Niger,2011,Low income,108.152221679688,18328.0,375.58198660135,801.604231148649,4.2131199836731,0.604560017585754,558.993713378906,1.3,3.81684979128864,1207127.0,17064636.0
Sub-Saharan Africa,NER,Niger,2012,Low income,123.408187866211,21764.0,391.515502437865,878.476780002788,4.3327898979187,0.762290000915527,568.317810058594,1.4077,3.8342024096963,1269338.0,17731634.0
Sub-Saharan Africa,NER,Niger,2013,Low income,,,416.14008377196,904.263490287172,4.91620016098022,0.798430025577545,,1.7,3.84326233263972,,18426372.0
Sub-Saharan Africa,NER,Niger,2014,Low income,,,429.790888993092,952.442591383807,6.70941019058228,0.943379998207092,,1.95,3.84268093441677,1392541.0,19148219.0
Sub-Saharan Africa,NER,Niger,2015,Low income,,,362.752126301434,965.124851166056,,,,2.476219975,3.83574988457312,,19896965.0
Sub-Saharan Africa,NGA,Nigeria,2010,Lower middle income,,1394585.0,2327.32066957391,5045.9781670335,,,,11.5,2.6687468571641,14711701.0,158578261.0
Sub-Saharan Africa,NGA,Nigeria,2011,Lower middle income,,1513371.0,2527.94200278768,5259.29550424022,,,,13.8,2.67475496243975,15027092.0,162877076.0
Sub-Saharan Africa,NGA,Nigeria,2012,Lower middle income,,,2755.29778740678,5437.80711669289,,,,16.1,2.67765922167605,15331340.0,167297284.0
Sub-Saharan Africa,NGA,Nigeria,2013,Lower middle income,,,2996.96430245373,5670.10257460671,,,,19.1,2.67291860643002,15665927.0,171829303.0
Sub-Saharan Africa,NGA,Nigeria,2014,Lower middle income,,,3221.67811575213,5974.75659032937,,,,21.0,2.65955070115917,16039920.0,176460502.0
Sub-Saharan Africa,NGA,Nigeria,2015,Lower middle income,,,2655.15797711437,6050.18502727148,,,,24.5,2.64035713540557,,181181744.0
Sub-Saharan Africa,RWA,Rwanda,2010,Low income,609.442565917969,62734.0,563.491048683175,1325.78162054261,4.94518995285034,1.12612998485565,179.950744628906,8.0,2.66424148029303,1127101.0,10246842.0
Sub-Saharan Africa,RWA,Rwanda,2011,Low income,697.906433105469,73674.0,617.310764781771,1421.18592946921,4.71555995941162,0.868529975414276,121.349609375,7.0,2.59350979097899,1093079.0,10516071.0
Sub-Saharan Africa,RWA,Rwanda,2012,Low income,662.250915527344,71638.0,678.079697291679,1535.48264628773,4.74606990814208,0.630410015583038,92.8959884643555,8.023854277,2.5608813026541,1093079.0,10788853.0
Sub-Saharan Africa,RWA,Rwanda,2013,Low income,696.148559570313,77120.0,688.876855732777,1592.82342263024,5.02228021621704,0.705020010471344,98.8911819458008,9.0,2.52871485554597,1024272.0,11065151.0
Sub-Saharan Africa,RWA,Rwanda,2014,Low income,,77512.0,706.569951658266,1701.78558798867,,,,10.6,2.5007965300158,1024272.0,11345357.0
Sub-Saharan Africa,RWA,Rwanda,2015,Low income,,80335.0,710.348390658908,1830.73432664875,3.79746007919312,,111.926628112793,18.0,2.47409453666555,1017275.0,11629553.0
Sub-Saharan Africa,SDN,Sudan,2010,Lower middle income,1447.53051757813,522774.0,1476.47808657841,3298.00474917495,,,,16.7,2.16169776110491,3488731.0,34385963.0
Sub-Saharan Africa,SDN,Sudan,2011,Lower middle income,1424.37365722656,525853.0,1666.85775736793,3631.66345577089,,,,17.46,2.24686428837662,3590577.0,35167314.0
Sub-Saharan Africa,SDN,Sudan,2012,Lower middle income,1461.58215332031,551198.0,1892.89435161374,4172.538735428,,,,21.0,2.31293852304033,3688949.0,35990192.0
Sub-Saharan Africa,SDN,Sudan,2013,Lower middle income,1662.26770019531,640224.0,1955.66079918474,4322.99132012595,,,,22.7,2.36069365034849,3782786.0,36849918.0
Sub-Saharan Africa,SDN,Sudan,2014,Lower middle income,,632377.0,2176.89802874983,4411.97453776013,,,,24.64,2.38118455988502,3874714.0,37737913.0
Sub-Saharan Africa,SDN,Sudan,2015,Lower middle income,,,2513.88466117983,4568.08615240843,,,,26.61492855,2.38246909564974,,38647803.0
Sub-Saharan Africa,SEN,Senegal,2010,Lower middle income,710.870483398438,92106.0,1002.52994032218,2139.81582613702,6.50321006774902,1.37602996826172,245.544250488281,8.0,2.86908520486472,1246451.0,12916229.0
Sub-Saharan Africa,SEN,Senegal,2011,Lower middle income,,123683.0,1081.93925407848,2158.18118164724,6.07987022399902,,184.317916870117,9.8,2.9347871253519,1277443.0,13300910.0
Sub-Saharan Africa,SEN,Senegal,2012,Lower middle income,,127394.0,1038.07764613247,2227.468054559,5.94117021560669,,174.209930419922,10.8,2.98197693811671,1307390.0,13703513.0
Sub-Saharan Africa,SEN,Senegal,2013,Lower middle income,,133587.0,1051.75074536384,2272.53289419044,7.26878023147583,,259.715454101563,13.1,2.99626713769216,1336322.0,14120320.0
Sub-Saharan Africa,SEN,Senegal,2014,Lower middle income,,141151.0,1052.12748192149,2337.01339665474,7.39620018005371,,221.816802978516,17.7,2.97087779692571,1364938.0,14546111.0
Sub-Saharan Africa,SEN,Senegal,2015,Lower middle income,,144827.0,910.774777246034,2447.38507486515,,,,21.69026413,2.9191617728831,1394356.0,14976994.0
Sub-Saharan Africa,SLE,Sierra Leone,2010,Low income,,,405.128401768805,1192.59655886196,2.55271005630493,0.508390009403229,,0.58,2.32542756052049,556054.0,6458720.0
Sub-Saharan Africa,SLE,Sierra Leone,2011,Low income,,,445.052005000457,1246.25278946725,2.66841006278992,0.485460013151169,,0.9,2.34084411547841,567473.0,6611692.0
Sub-Saharan Africa,SLE,Sierra Leone,2012,Low income,,,561.898423858481,1428.53549705813,2.87473011016846,0.677850008010864,,2.5,2.30856965157102,577348.0,6766103.0
Sub-Saharan Africa,SLE,Sierra Leone,2013,Low income,,,710.818699843413,1712.83269485488,2.38175988197327,0.62746000289917,,4.0,2.27908646171326,572735.0,6922079.0
Sub-Saharan Africa,SLE,Sierra Leone,2014,Low income,,,708.442747409166,1782.42271351128,2.66166996955872,0.848380029201508,,6.057298984,2.24393810839476,584527.0,7079162.0
Sub-Saharan Africa,SLE,Sierra Leone,2015,Low income,,,587.516261102807,1404.05388991216,,,,6.344421603,2.20546712296856,,7237025.0
Sub-Saharan Africa,SOM,Somalia,2010,Low income,,,,,,,,,2.90605783404768,853246.0,12053223.0
Sub-Saharan Africa,SOM,Somalia,2011,Low income,,,,,,,,1.25,2.87453553646803,879366.0,12404725.0
Sub-Saharan Africa,SOM,Somalia,2012,Low income,,,,,,,,1.3767,2.85337104868487,903747.0,12763776.0
Sub-Saharan Africa,SOM,Somalia,2013,Low income,,,407.543235410512,,,,,1.5,2.84674166839281,932550.0,13132349.0
Sub-Saharan Africa,SOM,Somalia,2014,Low income,,,417.890014337912,,,,,1.63,2.85828597763128,966359.0,13513125.0
Sub-Saharan Africa,SOM,Somalia,2015,Low income,,,426.009853661841,,,,,1.76,2.88120539751956,,13908129.0
Sub-Saharan Africa,SSD,South Sudan,2010,Lower middle income,,,1582.1505029786,3760.45600779424,,,,,4.32056510696823,972385.0,9940929.0
Sub-Saharan Africa,SSD,South Sudan,2011,Lower middle income,,,1814.02525243294,3504.77220192584,0.805209994316101,0.204019993543625,,,4.33273313707516,986745.0,10381110.0
Sub-Saharan Africa,SSD,South Sudan,2012,Lower middle income,,,956.750886002132,1842.68540538455,,,,,4.30270250164013,1035398.0,10837527.0
Sub-Saharan Africa,SSD,South Sudan,2013,Lower middle income,,,1044.99167812506,2029.74531174235,1.17890000343323,,,,4.14491623363801,1086367.0,11296173.0
Sub-Saharan Africa,SSD,South Sudan,2014,Lower middle income,,,,,1.71297001838684,,,,,1138509.0,
Sub-Saharan Africa,SSD,South Sudan,2015,Lower middle income,,,,,1.54060995578766,,,,,,
Sub-Saharan Africa,STP,São Tomé and Principe,2010,Lower middle income,448.267791748047,766.0,1129.754961462,2588.07974333705,9.65841007232666,,,18.75,2.29357631535468,17811.0,174776.0
Sub-Saharan Africa,STP,São Tomé and Principe,2011,Lower middle income,,,1304.32618930158,2695.62954239181,,,,20.1612,2.27627087156222,17590.0,178800.0
Sub-Saharan Africa,STP,São Tomé and Principe,2012,Lower middle income,796.149780273438,1421.0,1380.94995918409,2768.2335148403,6.3341498374939,0.972119987010956,128.403076171875,21.5724,2.26115486946117,17206.0,182889.0
Sub-Saharan Africa,STP,São Tomé and Principe,2013,Lower middle income,,,1619.53267760463,2882.8672386326,5.93859004974365,0.485989987850189,,23.0,2.24698181822188,,187045.0
Sub-Saharan Africa,STP,São Tomé and Principe,2014,Lower middle income,901.568054199219,1680.0,1824.16031123871,3056.54907313583,3.7568199634552,0.372209995985031,39.9751892089844,24.41,2.23158997218063,17225.0,191266.0
Sub-Saharan Africa,STP,São Tomé and Principe,2015,Lower middle income,1227.25170898438,2336.0,1615.32071145656,3144.03086427558,,,,25.82,2.21663130907199,17425.0,195553.0
Sub-Saharan Africa,SWZ,Swaziland,2010,Lower middle income,,,3690.23922847955,7148.9127033737,6.12712001800537,1.15412998199463,,11.04,1.8601612583229,146463.0,1202843.0
Sub-Saharan Africa,SWZ,Swaziland,2011,Lower middle income,734.3759765625,8904.0,3934.27337283568,7323.99766548019,6.73145008087158,1.10889005661011,,18.13,1.84635126558583,149305.0,1225258.0
Sub-Saharan Africa,SWZ,Swaziland,2012,Lower middle income,,,3864.76043619193,7667.52681308497,,,,20.78178258,1.85174304319673,,1248158.0
Sub-Saharan Africa,SWZ,Swaziland,2013,Lower middle income,644.229614257813,8057.0,3587.00031610963,8139.6910924121,,,,24.7,1.84938359858839,151195.0,1271456.0
Sub-Saharan Africa,SWZ,Swaziland,2014,Lower middle income,,,3379.89649909261,8291.24797096531,7.04999017715454,,145.904891967773,26.17500573,1.84228953374853,151195.0,1295097.0
Sub-Saharan Africa,SWZ,Swaziland,2015,Lower middle income,,,3047.94675558222,8277.78492331218,,,,25.64304231,1.82966175303745,151048.0,1319011.0
Sub-Saharan Africa,SYC,Seychelles,2010,Upper middle income,,,10804.6844747547,19953.1605009972,,,,41.0,2.79232906929128,7793.0,89770.0
Sub-Saharan Africa,SYC,Seychelles,2011,Upper middle income,201.471054077148,189.0,12189.0951601357,22556.5825709346,3.60644006729126,1.17263996601105,542.51904296875,43.16400446,-2.62865635521684,7793.0,87441.0
Sub-Saharan Africa,SYC,Seychelles,2012,Upper middle income,105.793243408203,100.0,12845.17363161,24251.5239686008,,,,47.076,0.980980190128322,7720.0,88303.0
Sub-Saharan Africa,SYC,Seychelles,2013,Upper middle income,249.96061706543,238.0,15687.3479494868,25655.8229520659,,,,50.4,1.84687609296508,7574.0,89949.0
